0,11.5458
1,11.5571
2,11.6374
3,11.6921
4,11.7213
5,11.7326
6,11.7415
7,11.7487
8,11.7546
9,11.7564
10,11.7582
11,11.7600
12,11.7600
13,11.7594
14,11.7594
15,11.7594
16,11.7594
17,11.7594
18,11.7594
19,11.7594
20,11.7576
21,11.7576
22,11.7576
23,11.7564
24,11.7564
25,11.7540
26,11.7546
27,11.7528
28,11.7504
29,11.7510
30,11.7510
31,11.7469
32,11.7469
33,11.7451
34,11.7433
35,11.7433
36,11.7415
37,11.7415
38,11.7397
39,11.7397
40,11.7380
41,11.7344
42,11.7356
43,11.7338
44,11.7320
45,11.7320
46,11.7302
47,11.7284
48,11.7267
49,11.7249
50,11.7249
51,11.7231
52,11.7213
53,11.7195
54,11.7177
55,11.7177
56,11.7159
57,11.7142
58,11.7142
59,11.7118
60,11.7100
61,11.7064
62,11.7082
63,11.7064
64,11.7046
65,11.7046
66,11.7029
67,11.7011
68,11.6993
69,11.7011
70,11.6975
71,11.6975
72,11.6957
73,11.6939
74,11.6921
75,11.6921
76,11.6868
77,11.6886
78,11.6862
79,11.6850
80,11.6832
81,11.6814
82,11.6814
83,11.6814
84,11.6797
85,11.6773
86,11.6773
87,11.6755
88,11.6737
89,11.6737
90,11.6719
91,11.6719
92,11.6684
93,11.6684
94,11.6666
95,11.6666
96,11.6666
97,11.6648
98,11.6630
99,11.6612
100,11.6612
101,11.6594
102,11.6594
103,11.6577
104,11.6559
105,11.6559
106,11.6541
107,11.6541
108,11.6517
109,11.6517
110,11.6517
111,11.6499
112,11.6481
113,11.6499
114,11.6481
115,11.6464
116,11.6446
117,11.6446
118,11.6428
119,11.6428
120,11.6410
121,11.6410
122,11.6410
123,11.6392
124,11.6392
125,11.6374
126,11.6368
127,11.6368
128,11.6350
129,11.6350
130,11.6333
131,11.6333
132,11.6315
133,11.6315
134,11.6297
135,11.6297
136,11.6279
137,11.6279
138,11.6279
139,11.6261
140,11.6261
141,11.6243
142,11.6243
143,11.6226
144,11.6226
145,11.6226
146,11.6208
147,11.6208
148,11.6190
149,11.6190
150,11.6190
151,11.6190
152,11.6172
153,11.6172
154,11.6154
155,11.6154
156,11.6154
157,11.6154
158,11.6136
159,11.6136
160,11.6113
161,11.6113
162,11.6095
163,11.6095
164,11.6095
165,11.6095
166,11.6095
167,11.6077
168,11.6077
169,11.6077
170,11.6059
171,11.6041
172,11.6041
173,11.6023
174,11.6041
175,11.6023
176,11.6023
177,11.6023
178,11.6005
179,11.5988
180,11.6005
181,11.6005
182,11.5988
183,11.5988
184,11.5988
185,11.5988
186,11.5970
187,11.5970
188,11.5952
189,11.5970
190,11.5970
191,11.5952
192,11.5952
193,11.5952
194,11.5934
195,11.5952
196,11.5916
197,11.5916
198,11.5934
199,11.5934
200,11.5934
201,11.5916
202,11.5916
203,11.5916
204,11.5916
205,11.5898
206,11.5898
207,11.5898
208,11.5898
209,11.5898
210,11.5881
211,11.5881
212,11.5875
213,11.5881
214,11.5881
215,11.5881
216,11.5881
217,11.5863
218,11.5863
219,11.5863
220,11.5845
221,11.5845
222,11.5845
223,11.5845
224,11.5845
225,11.5827
226,11.5827
227,11.5803
228,11.5827
229,11.5803
230,11.5803
231,11.5803
232,11.5803
233,11.5803
234,11.5785
235,11.5785
236,11.5785
237,11.5803
238,11.5785
239,11.5785
240,11.5768
241,11.5768
242,11.5785
243,11.5768
244,11.5768
245,11.5768
246,11.5750
247,11.5768
248,11.5750
249,11.5750
250,11.5750
251,11.5750
252,11.5750
253,11.5750
254,11.5732
255,11.5732
256,11.5732
257,11.5732
258,11.5714
259,11.5714
260,11.5714
261,11.5714
262,11.5714
263,11.5714
264,11.5714
265,11.5714
266,11.5696
267,11.5696
268,11.5696
269,11.5696
270,11.5696
271,11.5696
272,11.5696
273,11.5696
274,11.5696
275,11.5678
276,11.5678
277,11.5678
278,11.5678
279,11.5678
280,11.5678
281,11.5678
282,11.5678
283,11.5660
284,11.5660
285,11.5660
286,11.5660
287,11.5660
