0,26.4868
1,26.4849
2,26.4831
3,26.4831
4,26.4849
5,26.4913
6,26.5051
7,26.5308
8,26.5473
9,26.5647
10,26.5775
11,26.5876
12,26.5968
13,26.6004
14,26.6032
15,26.6032
16,26.6004
17,26.6004
18,26.5949
19,26.5913
20,26.5848
21,26.5793
22,26.5757
23,26.5693
24,26.5647
25,26.5619
26,26.5564
27,26.5555
28,26.5528
29,26.5473
30,26.5473
31,26.5454
32,26.5408
33,26.5427
34,26.5408
35,26.5399
36,26.5390
37,26.5390
38,26.5363
39,26.5344
40,26.5363
41,26.5335
42,26.5344
43,26.5326
44,26.5298
45,26.5280
46,26.5298
47,26.5271
48,26.5280
49,26.5271
50,26.5271
51,26.5234
52,26.5234
53,26.5207
54,26.5207
55,26.5207
56,26.5198
57,26.5170
58,26.5179
59,26.5143
60,26.5152
61,26.5143
62,26.5133
63,26.5133
64,26.5115
65,26.5106
66,26.5106
67,26.5088
68,26.5088
69,26.5078
70,26.5088
71,26.5078
72,26.5078
73,26.5051
74,26.5060
75,26.5051
76,26.5051
77,26.5051
78,26.5051
79,26.5023
80,26.5042
81,26.5023
82,26.5051
83,26.5042
84,26.5023
85,26.5023
86,26.5023
87,26.5014
88,26.5014
89,26.5014
90,26.5014
91,26.5014
92,26.5014
93,26.4996
94,26.4996
95,26.5014
96,26.4996
97,26.4978
98,26.4978
99,26.4987
100,26.4996
101,26.4987
102,26.4987
103,26.4987
104,26.4987
105,26.4987
106,26.4987
107,26.4978
108,26.4987
109,26.4987
110,26.4987
111,26.4978
112,26.4987
113,26.4978
114,26.4987
115,26.4978
116,26.4978
117,26.4978
118,26.4987
119,26.4978
120,26.4978
121,26.4987
122,26.4959
123,26.4959
124,26.4950
125,26.4959
126,26.4959
127,26.4950
128,26.4959
129,26.4950
130,26.4959
131,26.4932
132,26.4950
133,26.4950
134,26.4950
135,26.4932
136,26.4950
137,26.4959
138,26.4932
139,26.4959
140,26.4932
141,26.4950
142,26.4932
143,26.4950
144,26.4932
145,26.4932
146,26.4950
147,26.4923
148,26.4923
149,26.4932
150,26.4923
151,26.4932
152,26.4932
153,26.4923
154,26.4950
155,26.4950
156,26.4923
157,26.4950
158,26.4923
159,26.4950
160,26.4950
161,26.4932
162,26.4932
163,26.4950
164,26.4932
165,26.4932
166,26.4932
167,26.4932
168,26.4950
169,26.4923
170,26.4913
171,26.4932
172,26.4932
173,26.4932
174,26.4932
175,26.4932
176,26.4923
177,26.4923
178,26.4923
179,26.4923
180,26.4923
181,26.4932
182,26.4932
183,26.4932
184,26.4932
185,26.4932
