time,HD_S14,HD_S13,HD_S11,HD_S12,HD_S10,HD_S16,HD_S15,HD_S17,HD_S8,HD_S4,HD_S5,HD_S6,HD_S3,HD_S7,HD_S2,HD_S1,HD_S18,HD_S19,HD_S20,HD_S9
40.00000000000,20.92011101,21.92774732,24.31317060,23.52506507,27.17798999,20.30413375,16.43260539,13.00037724,29.09712432,33.54897570,33.15952582,32.83576486,34.09986329,31.12254083,36.71418631,38.60317152,12.08412441,11.93595705,9.070238114,40.55538858
41.00000000000,20.92274395,21.93333372,24.32205628,23.53447301,27.17532643,20.31307179,16.40455046,12.95596825,29.12328770,33.58184078,33.19061812,32.86637630,34.12910630,31.14357300,36.74229769,38.61146014,12.03823147,11.88952668,9.016030562,40.55785471
42.00000000000,20.84583463,21.86808010,24.28565310,23.48915501,27.08459887,20.15522178,16.23451580,12.76558627,29.07591125,33.49276779,33.09635692,32.76814727,34.02251515,31.10074241,36.64852340,38.51767115,11.85831533,11.72137810,8.938687796,40.53222476
43.00000000000,20.89748972,21.91281526,24.31226158,23.52025418,27.23700963,20.25370958,16.35166656,12.90817838,29.10590997,33.84489730,33.40981691,33.03382494,34.49655435,31.16644233,37.06697641,38.84831371,11.99988525,11.86088745,9.058662327,40.55581421
44.00000000000,20.95657111,21.96537248,24.34452222,23.55871016,27.35979025,20.37940367,16.45532895,13.01199887,29.14588543,33.93456525,33.51086667,33.14477182,34.60864859,31.20599927,37.14784019,38.92434493,12.09232328,11.94072330,9.046852395,40.57795197
45.00000000000,20.93042678,21.94207535,24.32997405,23.54123754,27.32504209,20.32581385,16.40812652,12.96425707,29.12648492,33.89372879,33.46778838,33.10089401,34.55709781,31.18771661,37.09944663,38.86748170,12.04956496,11.90348042,9.051012936,40.56465724
46.00000000000,20.90026850,21.91601503,24.31451807,23.52382139,27.19745152,20.26856149,16.33709998,12.87349598,29.12258092,33.85940468,33.42198075,33.04607105,34.49813268,31.18009701,37.06013409,38.80038168,11.95729068,11.81040480,8.954182322,40.55947314
47.00000000000,20.83455012,21.86833858,24.29699438,23.49844818,27.17771339,20.14924720,16.10582683,12.56735749,29.10665998,33.82031170,33.38368526,33.01087848,34.44597289,31.16442453,36.99904787,38.71410679,11.64524970,11.49319095,8.614575349,40.56098393
48.00000000000,20.83040703,21.86633247,24.29799342,23.50015847,27.10409439,20.14583437,16.06677600,12.49947750,29.12645002,33.83424046,33.38879612,33.00869440,34.44823586,31.17843602,37.01900024,38.71898986,11.56984644,11.41066685,8.483894850,40.56906027
49.00000000000,21.09210671,21.93672684,23.45850085,23.05723380,26.56127936,20.67144842,17.64743365,14.77376145,29.12220808,33.85192516,33.42155750,33.05537376,34.48489784,31.17916439,37.02056083,38.72688611,14.04450127,13.41143669,8.794266419,40.57362388
50.00000000000,21.13740154,21.97589641,23.47377125,23.07827844,26.69016546,20.76919813,17.73316232,14.86496232,29.12679566,33.88644232,33.47298362,33.12243331,34.54286304,31.18767468,37.03940584,38.75388923,14.12547094,13.48435678,8.847605230,40.58684444
